underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2016-06-01,VIX,2016-06-08,29.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5889,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,29.000,P,0.0000,0.0000,0.0000,0.0000,0,4250,14.2000,3271,14.7000,14.5750,14.5750,0,14.1000,0,14.6000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,30.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5983,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,335,
^VIX,2016-06-01,VIX,2016-06-08,30.000,P,0.0000,0.0000,0.0000,0.0000,0,4299,15.2000,3175,15.7000,14.5750,14.5750,0,15.1000,0,15.6000,14.6500,14.6500,0.0000,6,
^VIX,2016-06-01,VIX,2016-06-08,32.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6073,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,100,
^VIX,2016-06-01,VIX,2016-06-08,32.500,P,0.0000,0.0000,0.0000,0.0000,0,4839,17.7000,3077,18.2000,14.5750,14.5750,0,17.7000,0,18.1000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,35.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6484,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,215,
^VIX,2016-06-01,VIX,2016-06-08,35.000,P,0.0000,0.0000,0.0000,0.0000,0,5005,20.2000,3016,20.7000,14.5750,14.5750,0,20.2000,0,20.6000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6631,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,37.500,P,0.0000,0.0000,0.0000,0.0000,0,5010,22.7000,3040,23.2000,14.5750,14.5750,0,22.7000,0,23.1000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6791,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,375,
^VIX,2016-06-01,VIX,2016-06-08,40.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,25.2000,3176,25.7000,14.5750,14.5750,0,25.2000,0,25.6000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9317,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,42.500,P,0.0000,0.0000,0.0000,0.0000,0,5110,27.7000,4976,28.2000,14.5750,14.5750,0,27.7000,0,28.1000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9337,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,45.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,30.2000,4987,30.7000,14.5750,14.5750,0,30.2000,0,30.6000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,47.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9355,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,47.500,P,0.0000,0.0000,0.0000,0.0000,0,5110,32.7000,5003,33.2000,14.5750,14.5750,0,32.7000,0,33.1000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9275,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,50.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,35.2000,5007,35.7000,14.5750,14.5750,0,35.2000,0,35.6000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,55.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9367,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,55.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,40.2000,5019,40.7000,14.5750,14.5750,0,40.2000,0,40.6000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,60.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9369,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,60.000,P,0.0000,0.0000,0.0000,0.0000,0,5109,45.2000,5020,45.7000,14.5750,14.5750,0,45.2000,0,45.6000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,65.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9365,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,65.000,P,0.0000,0.0000,0.0000,0.0000,0,5109,50.2000,5020,50.7000,14.5750,14.5750,0,50.2000,0,50.6000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,70.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9365,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,70.000,P,0.0000,0.0000,0.0000,0.0000,0,5109,55.2000,5020,55.7000,14.5750,14.5750,0,55.2000,0,55.6000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,10.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,11.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,11.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,12.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,12.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,13.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,13.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,14.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,14.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,1000,
^VIX,2016-06-01,BVZ,2016-06-15,15.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,15.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,16.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,10,
^VIX,2016-06-01,BVZ,2016-06-15,16.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,17.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,17.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,18.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,18.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,19.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,19.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,20.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,20.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,21.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,21.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,22.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,22.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,23.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,23.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,24.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,24.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,25.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,25.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,26.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,26.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,27.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,27.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,28.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,28.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,29.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,29.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,30.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,30.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,32.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,32.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,35.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,35.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,37.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,40.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,42.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,45.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,47.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,47.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,BVZ,2016-06-15,50.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,14.5750,14.5750,0,0.0000,0,0.0000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,10.000,C,5.8000,5.8000,5.8000,5.8000,5,8291,5.1000,961,5.3000,14.5750,14.5750,0,5.2000,0,5.4000,14.6500,14.6500,5.8000,5067,
^VIX,2016-06-01,VIX,2016-06-15,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15539,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,735,
^VIX,2016-06-01,VIX,2016-06-15,10.500,C,0.0000,0.0000,0.0000,0.0000,0,7924,4.6000,329,4.8000,14.5750,14.5750,0,4.7000,0,4.9000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,10.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13997,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,11.000,C,0.0000,0.0000,0.0000,0.0000,0,9612,4.1000,1749,4.3000,14.5750,14.5750,0,4.2000,0,4.4000,14.6500,14.6500,0.0000,7,
^VIX,2016-06-01,VIX,2016-06-15,11.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14578,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,266,
^VIX,2016-06-01,VIX,2016-06-15,11.500,C,0.0000,0.0000,0.0000,0.0000,0,9617,3.6000,2343,3.8000,14.5750,14.5750,0,3.7000,0,3.9000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,11.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14878,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,12.000,C,0.0000,0.0000,0.0000,0.0000,0,12359,3.1000,5544,3.3000,14.5750,14.5750,0,3.2000,0,3.4000,14.6500,14.6500,0.0000,87,
^VIX,2016-06-01,VIX,2016-06-15,12.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14559,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,693,
^VIX,2016-06-01,VIX,2016-06-15,12.500,C,3.4000,3.4000,3.4000,3.4000,1,7566,2.6500,4029,2.8000,14.5750,14.5750,0,2.7000,0,2.9000,14.6500,14.6500,3.4000,358,
^VIX,2016-06-01,VIX,2016-06-15,12.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14207,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,8,
^VIX,2016-06-01,VIX,2016-06-15,13.000,C,3.0000,3.0000,2.2300,2.3000,44,4711,2.2000,928,2.3000,14.5750,14.5750,0,2.2500,0,2.4000,14.6500,14.6500,2.5961,1568,
^VIX,2016-06-01,VIX,2016-06-15,13.000,P,0.0500,0.0500,0.0100,0.0500,5805,0,0.0000,443,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0355,14732,
^VIX,2016-06-01,VIX,2016-06-15,13.500,C,1.8200,1.9500,1.8200,1.9500,196,14521,1.7500,185,1.8500,14.5750,14.5750,0,1.8000,0,1.9500,14.6500,14.6500,1.8549,1433,
^VIX,2016-06-01,VIX,2016-06-15,13.500,P,0.0700,0.1000,0.0700,0.1000,1102,8757,0.1000,18792,0.1500,14.5750,14.5750,0,0.0500,0,0.1500,14.6500,14.6500,0.0974,13242,
^VIX,2016-06-01,VIX,2016-06-15,14.000,C,1.9600,2.1000,1.4500,1.5300,621,12940,1.4000,2611,1.5000,14.5750,14.5750,0,1.4500,0,1.5500,14.6500,14.6500,1.6957,2660,
^VIX,2016-06-01,VIX,2016-06-15,14.000,P,0.1500,0.2500,0.1000,0.2000,6739,26787,0.2000,630,0.2500,14.5750,14.5750,0,0.2000,0,0.2500,14.6500,14.6500,0.2111,84667,
^VIX,2016-06-01,VIX,2016-06-15,14.500,C,1.6300,1.7500,1.1500,1.2000,490,13687,1.1000,4462,1.2000,14.5750,14.5750,0,1.1500,0,1.2500,14.6500,14.6500,1.2832,2621,
^VIX,2016-06-01,VIX,2016-06-15,14.500,P,0.3100,0.4500,0.2500,0.4000,3721,17627,0.4000,388,0.4500,14.5750,14.5750,0,0.3500,0,0.4500,14.6500,14.6500,0.3487,105154,
^VIX,2016-06-01,VIX,2016-06-15,15.000,C,1.2500,1.4000,0.9000,0.9500,4360,19170,0.8500,9252,0.9500,14.5750,14.5750,0,0.9000,0,1.0000,14.6500,14.6500,1.0323,37945,
^VIX,2016-06-01,VIX,2016-06-15,15.000,P,0.5500,0.7000,0.4000,0.6700,18150,17449,0.6500,2,0.7000,14.5750,14.5750,0,0.6500,0,0.7000,14.6500,14.6500,0.5213,191690,
^VIX,2016-06-01,VIX,2016-06-15,16.000,C,0.9500,0.9500,0.5600,0.6000,5841,13324,0.5500,1703,0.6000,14.5750,14.5750,0,0.5500,0,0.6500,14.6500,14.6500,0.7238,45528,
^VIX,2016-06-01,VIX,2016-06-15,16.000,P,1.1000,1.3500,0.9800,1.3500,6884,18450,1.3000,11145,1.4000,14.5750,14.5750,0,1.2500,0,1.4000,14.6500,14.6500,1.1671,130497,
^VIX,2016-06-01,VIX,2016-06-15,17.000,C,0.6000,0.6500,0.4000,0.4000,8516,16686,0.3500,1015,0.4000,14.5750,14.5750,0,0.3500,0,0.4500,14.6500,14.6500,0.5832,94162,
^VIX,2016-06-01,VIX,2016-06-15,17.000,P,1.7800,2.1500,1.6300,2.1500,5222,6,2.1500,1387,2.2000,14.5750,14.5750,0,2.1000,0,2.2000,14.6500,14.6500,1.7558,155374,
^VIX,2016-06-01,VIX,2016-06-15,18.000,C,0.4500,0.4500,0.2700,0.3000,12097,11779,0.2500,15412,0.3000,14.5750,14.5750,0,0.2500,0,0.3000,14.6500,14.6500,0.3446,126323,
^VIX,2016-06-01,VIX,2016-06-15,18.000,P,2.5500,3.0000,2.5000,3.0000,2704,5781,3.0000,10056,3.1000,14.5750,14.5750,0,2.9000,0,3.0000,14.6500,14.6500,2.6187,105475,
^VIX,2016-06-01,VIX,2016-06-15,19.000,C,0.3500,0.3500,0.2000,0.2000,795,23651,0.1500,25642,0.2500,14.5750,14.5750,0,0.1500,0,0.2500,14.6500,14.6500,0.2764,127744,
^VIX,2016-06-01,VIX,2016-06-15,19.000,P,3.4000,3.8900,3.3800,3.8900,1571,13458,3.9000,20183,4.1000,14.5750,14.5750,0,3.8000,0,4.0000,14.6500,14.6500,3.6026,60582,
^VIX,2016-06-01,VIX,2016-06-15,20.000,C,0.2500,0.3000,0.1500,0.1600,7783,1,0.1500,26706,0.2000,14.5750,14.5750,0,0.1000,0,0.2000,14.6500,14.6500,0.2414,186443,
^VIX,2016-06-01,VIX,2016-06-15,20.000,P,4.4000,5.0000,4.4000,5.0000,11,15986,4.8000,13264,5.0000,14.5750,14.5750,0,4.8000,0,5.0000,14.6500,14.6500,4.4545,96223,
^VIX,2016-06-01,VIX,2016-06-15,21.000,C,0.2000,0.2000,0.1300,0.1300,3837,16141,0.1000,21625,0.1500,14.5750,14.5750,0,0.1000,0,0.1500,14.6500,14.6500,0.1774,80627,
^VIX,2016-06-01,VIX,2016-06-15,21.000,P,0.0000,0.0000,0.0000,0.0000,0,12950,5.8000,15624,6.0000,14.5750,14.5750,0,5.7000,0,6.0000,14.6500,14.6500,0.0000,22026,
^VIX,2016-06-01,VIX,2016-06-15,22.000,C,0.1500,0.1500,0.1000,0.1000,4095,114,0.1000,27724,0.1500,14.5750,14.5750,0,0.1000,0,0.1500,14.6500,14.6500,0.1109,259762,
^VIX,2016-06-01,VIX,2016-06-15,22.000,P,0.0000,0.0000,0.0000,0.0000,0,10888,6.8000,17009,7.0000,14.5750,14.5750,0,6.7000,0,6.9000,14.6500,14.6500,0.0000,3152,
^VIX,2016-06-01,VIX,2016-06-15,23.000,C,0.1500,0.1500,0.1000,0.1000,1471,23569,0.0500,290,0.1000,14.5750,14.5750,0,0.0500,0,0.1000,14.6500,14.6500,0.1056,147764,
^VIX,2016-06-01,VIX,2016-06-15,23.000,P,7.3000,7.3000,7.3000,7.3000,150,5534,7.8000,17253,8.0000,14.5750,14.5750,0,7.7000,0,7.9000,14.6500,14.6500,7.3000,8552,
^VIX,2016-06-01,VIX,2016-06-15,24.000,C,0.1000,0.1000,0.1000,0.1000,2122,19188,0.0500,20713,0.1000,14.5750,14.5750,0,0.0500,0,0.1000,14.6500,14.6500,0.1000,123357,
^VIX,2016-06-01,VIX,2016-06-15,24.000,P,8.7400,8.7400,8.7400,8.7400,250,1642,8.8000,15615,9.0000,14.5750,14.5750,0,8.7000,0,8.9000,14.6500,14.6500,8.7400,4551,
^VIX,2016-06-01,VIX,2016-06-15,25.000,C,0.1500,0.1500,0.0800,0.1000,10145,10282,0.0500,24301,0.1000,14.5750,14.5750,0,0.0500,0,0.1000,14.6500,14.6500,0.0803,374224,
